ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000035681	NSMAF	8439	8	58583504	58659959
ENSG00000035720	STAP1	26228	4	67558482	67607343
ENSG00000035928	RFC1	5981	4	39287456	39366395
ENSG00000036448	MYOM2	9172	8	2044682	2165552
ENSG00000037280	FLT4	2324	5	180601506	180649629
ENSG00000037474	NSUN2	54888	5	6599237	6633304
ENSG00000037749	MFAP3	4238	5	154038959	154220478
ENSG00000038002	AGA	175	4	177430774	177442444
ENSG00000038210	PI4K2B	55300	4	25160663	25280542
ENSG00000038219	BOD1L1	259282	4	13568738	13627725
ENSG00000038274	MAT2B	27430	5	163503114	163519558
ENSG00000038295	TLL1	7092	4	165873237	166104457
ENSG00000038382	TRIO	7204	5	14143342	14532128
ENSG00000038427	VCAN	1462	5	83471618	83582303
ENSG00000038945	MSR1	4481	8	16107878	16567490
ENSG00000039139	DNAH5	1767	5	13690328	14011818
ENSG00000039319	ZFYVE16	9765	5	80407149	80483379
ENSG00000039560	RAI14	26064	5	34656328	34832612
ENSG00000039600	SOX30	11063	5	157625679	157671480
ENSG00000040275	SPDL1	54908	5	169583632	169604778
ENSG00000040341	STAU2	27067	8	73420369	73747708
ENSG00000040731	CDH10	1008	5	24487099	24644978
ENSG00000042813	ZPBP	11055	7	49850421	50121329
ENSG00000042980	ADAM28	10863	8	24294016	24359014
ENSG00000043143	JADE2	23338	5	134523979	134583230
ENSG00000043462	LCP2	3937	5	170246233	170297820
ENSG00000044090	CUL7	9820	6	43037617	43053943
ENSG00000044115	CTNNA1	1495	5	138610967	138935039
ENSG00000046889	PREX2	80243	8	67951955	68237032
ENSG00000047188	YTHDC2	64848	5	113513694	113595287
ENSG00000047249	ATP6V1H	51606	8	53715543	53843558
ENSG00000047365	ARAP2	116984	4	35948221	36244777
ENSG00000047579	DTNBP1	84062	6	15522807	15663058
ENSG00000047662	FAM184B	27146	4	17629306	17781621
ENSG00000047936	ROS1	6098	6	117287353	117425942
ENSG00000048052	HDAC9	9734	7	18086949	19002416
ENSG00000048162	NOP16	51491	5	176383933	176388927
ENSG00000048342	CC2D2A	57545	4	15469865	15602097
ENSG00000048405	ZNF800	168850	7	127346790	127431924
ENSG00000048544	MRPS10	55173	6	42206694	42217881
ENSG00000048545	GUCA1A	2978	6	42173364	42181338
ENSG00000049167	ERCC8	1161	5	60866454	60945073
ENSG00000049192	ADAMTS6	11174	5	65148738	65481920
ENSG00000049540	ELN	2006	7	74027789	74069909
ENSG00000049618	ARID1B	57492	6	156776020	157210779
ENSG00000049860	HEXB	3074	5	74640023	74722647
ENSG00000049883	PTCD2	79810	5	72320318	72368395
ENSG00000050327	ARHGEF5	7984	7	144355288	144380632
ENSG00000050344	NFE2L3	9603	7	26152190	26187137
ENSG00000050730	TNIP3	79931	4	121131408	121227615
ENSG00000050748	MAPK9	5601	5	180233143	180292099
ENSG00000050767	COL23A1	91522	5	178237476	178590393
ENSG00000051596	THOC3	84321	5	175916677	176034680
ENSG00000051620	HEBP2	23593	6	138403531	138422197
ENSG00000052795	FNIP2	57600	4	158769026	158908050
ENSG00000052802	MSMO1	6307	4	165327667	165343180
ENSG00000053108	FSTL4	23105	5	133196455	133612688
ENSG00000053328	METTL24	728464	6	110243940	110358502
ENSG00000054598	FOXC1	2296	6	1609915	1613897
ENSG00000055118	KCNH2	3757	7	150944064	150978394
ENSG00000055130	CUL1	8454	7	148697914	148801110
ENSG00000055147	FAM114A2	10827	5	153990148	154038936
ENSG00000055163	CYFIP2	26999	5	157266079	157395595
ENSG00000056050	HPF1	54969	4	169729468	169757944
ENSG00000056291	NPFFR2	10886	4	72031902	72148311
ENSG00000056972	TRAF3IP2	10758	6	111555381	111606910
ENSG00000057657	PRDM1	639	6	105993463	106109939
ENSG00000057663	ATG5	9474	6	106045423	106326477
ENSG00000058091	CDK14	5218	7	90466424	91210590
ENSG00000058404	CAMK2B	816	7	44209993	44334577
ENSG00000058729	RIOK2	55781	5	97160867	97183289
ENSG00000059377	TBXAS1	6916	7	139777051	140020325
ENSG00000059691	GATB	5188	4	151670458	151761028
ENSG00000060762	MPC1	51660	6	166364919	166383013
ENSG00000061337	LZTS1	11178	8	20246165	20303963
ENSG00000061455	PRDM6	93166	5	123089241	123194266
ENSG00000061918	GUCY1B1	2983	4	155758988	155807811
ENSG00000062194	GPBP1	65056	5	57173821	57265668
ENSG00000062582	MRPS24	64951	7	43866557	43869893
ENSG00000063438	AHRR	57491	5	320682	438291
ENSG00000064042	LIMCH1	22998	4	41359574	41700049
ENSG00000064393	HIPK2	28996	7	139561570	139777998
ENSG00000064419	TNPO3	23534	7	128954180	129055173
ENSG00000064652	SNX24	28966	5	122843439	123029354
ENSG00000064692	SNCAIP	9627	5	122311354	122464224
ENSG00000064999	ANKS1A	23294	6	34889243	35091421
ENSG00000065029	ZNF76	7629	6	35258909	35295985
ENSG00000065308	TRAM2	9697	6	52497408	52577077
ENSG00000065491	TBC1D22B	55633	6	37257772	37332970
ENSG00000065609	SNAP91	9892	6	83552880	83709691
ENSG00000065833	ME1	4199	6	83210393	83431208
ENSG00000065882	TBC1D1	23216	4	37890836	38139175
ENSG00000065883	CDK13	8621	7	39950121	40099580
ENSG00000066230	SLC9A3	6550	5	470456	524449
ENSG00000066379	POLR1H	30834	6	30058899	30064909
ENSG00000066583	ISOC1	51015	5	129094711	129114031
ENSG00000066651	TRMT11	60487	6	125986428	126203817
ENSG00000066777	ARFGEF1	10565	8	67173511	67343961
ENSG00000066855	MTFR1	9650	8	65644684	65771261
ENSG00000066923	STAG3	10734	7	100177563	100214387
ENSG00000069018	TRPC7	57113	5	136212745	136365545
ENSG00000069020	MAST4	375449	5	66596380	67169593
ENSG00000069122	ADGRF5	221395	6	46852310	46956392
ENSG00000069206	ADAM7	8756	8	24440930	24526970
ENSG00000070190	DAPP1	27071	4	99816816	99870190
ENSG00000070193	FGF10	2255	5	44300247	44389977
ENSG00000070669	ASNS	440	7	97851677	97872542
ENSG00000070718	AP3M2	10947	8	42152946	42171673
ENSG00000070808	CAMK2A	815	5	150219491	150290093
ENSG00000070814	TCOF1	6949	5	150357629	150400491
ENSG00000070882	OSBPL3	26031	7	24796540	24981634
ENSG00000071127	WDR1	9948	4	10068089	10116988
ENSG00000071189	SNX13	23161	7	17790761	17940712
ENSG00000071205	ARHGAP10	79658	4	147731922	148072780
ENSG00000071242	RPS6KA2	6196	6	166409364	166906451
ENSG00000071243	ING3	54556	7	120950763	120977216
ENSG00000071994	PDCD2	5134	6	170575295	170584692
ENSG00000072201	LNX1	84708	4	53459301	53701405
ENSG00000072364	AFF4	27125	5	132875395	132963634
ENSG00000072571	HMMR	3161	5	163460203	163491945
ENSG00000072682	P4HA2	8974	5	132190094	132295315
ENSG00000072786	STK10	6793	5	172042079	172188332
ENSG00000072803	FBXW11	23291	5	171861548	172006873
ENSG00000073331	ALPK1	80216	4	112285509	112442621
ENSG00000073578	SDHA	6389	5	218274	257083
ENSG00000074276	CDHR2	54825	5	176542511	176596284
ENSG00000074317	SNCB	6620	5	176620082	176630672
ENSG00000074706	IPCEF1	26034	6	154154496	154356803
ENSG00000074966	TXK	7294	4	48063158	48134250
ENSG00000075142	SRI	6717	7	88205115	88226993
ENSG00000075213	SEMA3A	10371	7	83955777	84492939
ENSG00000075223	SEMA3C	10512	7	80742538	80922379
ENSG00000075303	SLC25A40	55972	7	87833561	87876404
ENSG00000075539	FRYL	285527	4	48497357	48780322
ENSG00000075624	ACTB	60	7	5526409	5563902
ENSG00000075790	BCAP29	55973	7	107579957	107629170
ENSG00000076554	TPD52	7163	8	80034745	80231232
ENSG00000076554	TPD52	124188259	8	80034745	80231232
ENSG00000076641	PAG1	55824	8	80967810	81112116
ENSG00000077063	CTTNBP2	83992	7	117710651	117874139
ENSG00000077454	LRCH4	4034	7	100574011	100586161
ENSG00000077684	JADE1	79960	4	128809576	128875224
ENSG00000077782	FGFR1	2260	8	38400215	38468834
ENSG00000078053	AMPH	273	7	38383700	38631507
ENSG00000078177	N4BP2	55728	4	40056658	40158252
ENSG00000078269	SYNJ2	8871	6	157981863	158099176
ENSG00000078295	ADCY2	108	5	7395681	7830081
ENSG00000078319	PMS2P1	NA	7	100328836	100335860
ENSG00000078399	HOXA9	3205	7	27162438	27175180
ENSG00000078579	FGF20	26281	8	16992181	17002345
ENSG00000078674	PCM1	5108	8	17922746	18029996
ENSG00000078967	UBE2D4	51619	7	43926436	43956136
ENSG00000079102	RUNX1T1	862	8	91954972	92103385
ENSG00000079112	CDH17	1015	8	94124381	94217303
ENSG00000079215	SLC1A3	6507	5	36596588	36688335
ENSG00000079459	FDFT1	2222	8	11795570	11839500
ENSG00000079689	SCGN	10590	6	25652201	25701783
ENSG00000079691	CARMIL1	55604	6	25279078	25620537
ENSG00000079819	EPB41L2	2037	6	130839343	131063361
ENSG00000079841	RIMS1	22999	6	71886550	72403150
ENSG00000079931	MOXD1	26002	6	132296055	132401556
ENSG00000079950	STX7	8417	6	132445867	132513999
ENSG00000080007	DDX43	55510	6	73394828	73417566
ENSG00000080493	SLC4A4	8671	4	71062667	71572087
ENSG00000080546	SESN1	27244	6	108984309	109095074
ENSG00000080709	KCNN2	3781	5	114055926	114496500
ENSG00000080802	CNOT4	4850	7	135361795	135510145
ENSG00000081059	TCF7	6932	5	134114681	134151865
ENSG00000081087	OSTM1	28962	6	108029245	108165854
ENSG00000081189	MEF2C	4208	5	88717117	88904257
ENSG00000081791	DELE1	9812	5	141923819	141946919
ENSG00000081803	CADPS2	93664	7	122318411	122886779
ENSG00000081853	PCDHGA2	56113	5	141338760	141512975
ENSG00000082014	SMARCD3	6604	7	151238764	151277896
ENSG00000082068	WDR70	55100	5	37379281	37753435
ENSG00000082074	FYB1	2533	5	39105252	39274528
ENSG00000082196	C1QTNF3	114899	5	34017858	34043228
ENSG00000082213	C5orf22	55322	5	31532287	31555053
ENSG00000082269	FAM135A	57579	6	70412941	70561608
ENSG00000082293	COL19A1	1310	6	69866556	70212468
ENSG00000082515	MRPL22	29093	5	154941073	154969411
ENSG00000082516	GEMIN5	25929	5	154887411	154938211
ENSG00000083097	DOP1A	23033	6	83067666	83171350
ENSG00000083099	LYRM2	57226	6	89568144	89638755
ENSG00000083123	BCKDHB	594	6	80106647	80351082
ENSG00000083168	KAT6A	7994	8	41929479	42051998
ENSG00000083307	GRHL2	79977	8	101492439	101669726
ENSG00000083312	TNPO1	3842	5	72816312	72916741
ENSG00000083857	FAT1	2195	4	186587791	186726722
ENSG00000083896	YTHDC1	91746	4	68310387	68350098
ENSG00000084092	NOA1	84273	4	56962876	56977623
ENSG00000084093	REST	5978	4	56907876	56966808
ENSG00000085231	AK6	102157402	5	69350984	69370013
ENSG00000085365	SCAMP1	9522	5	78360114	78480739
ENSG00000085377	PREP	5550	6	105273218	105454062
ENSG00000085382	HACE1	57531	6	104728094	104859919
ENSG00000085511	MAP3K4	4216	6	160991473	161117385
ENSG00000085514	PILRA	29992	7	100367530	100400096
ENSG00000085563	ABCB1	5243	7	87503017	87713375
ENSG00000085662	AKR1B1	231	7	134442349	134459284
ENSG00000085719	CPNE3	8895	8	86514435	86561498
ENSG00000085788	DDHD2	23259	8	38225218	38275558
ENSG00000085871	MGST2	4258	4	139665768	139741884
ENSG00000086288	NME8	51314	7	37848597	37900397
ENSG00000086289	EPDR1	54749	7	37920640	37951936
ENSG00000086300	SNX10	29887	7	26291862	26374383
ENSG00000086570	FAT2	2196	5	151504092	151591331
ENSG00000086730	LAT2	7462	7	74199652	74234454
ENSG00000087077	TRIP6	7205	7	100867126	100873524
ENSG00000087085	ACHE	43	7	100889994	100897022
ENSG00000087087	SRRT	51593	7	100875065	100888664
ENSG00000087116	ADAMTS2	9509	5	179110853	179345461
ENSG00000087128	TMPRSS11E	28983	4	68447463	68497604
ENSG00000087206	UIMC1	51720	5	176902226	177022636
ENSG00000088926	F11	2160	4	186260159	186291273
ENSG00000090263	MRPS33	51650	7	141002610	141015228
ENSG00000090266	NDUFB2	4708	7	140690777	140723923
ENSG00000090989	EXOC1	55763	4	55853628	55905096
ENSG00000091009	RBM27	54439	5	146203550	146289223
ENSG00000091073	DTX2	113878	7	76461656	76506471
ENSG00000091127	PUS7	54517	7	105439661	105522272
ENSG00000091128	LAMB4	22798	7	108023548	108130361
ENSG00000091129	NRCAM	4897	7	108147623	108456717
ENSG00000091136	LAMB1	3912	7	107923715	108004434
ENSG00000091137	SLC26A4	5172	7	107660594	107717809
ENSG00000091138	SLC26A3	1811	7	107764219	107803630
ENSG00000091140	DLD	1738	7	107891162	107931730
ENSG00000091490	SEL1L3	23231	4	25747433	25863760
ENSG00000091656	ZFHX4	79776	8	76681239	76867281
ENSG00000091704	CPA1	1357	7	130380339	130388114
ENSG00000091732	ZC3HC1	51530	7	130018286	130051401
ENSG00000091831	ESR1	2099	6	151651284	152129619
ENSG00000091844	RGS17	26575	6	153004459	153131282
ENSG00000091879	ANGPT2	285	8	6499632	6563409
ENSG00000092421	SEMA6A	57556	5	116443555	116576161
ENSG00000092820	EZR	7430	6	158765741	158819413
ENSG00000092964	DPYSL2	1808	8	26514031	26658178
ENSG00000093134	VNN3P	NA	6	132722926	132734692
ENSG00000093144	ECHDC1	55862	6	127288712	127343609
ENSG00000094755	GABRP	2568	5	170763350	170814047
ENSG00000095015	MAP3K1	4214	5	56815538	56896152
ENSG00000095951	HIVEP1	3096	6	12008762	12164999
ENSG00000096006	CRISP3	10321	6	49727376	49744437
ENSG00000096060	FKBP5	2289	6	35572945	35728622
ENSG00000096063	SRPK1	6732	6	35832966	35921342
ENSG00000096070	BRPF3	27154	6	36196006	36232790
ENSG00000096080	MRPS18A	55168	6	43671202	43687800
ENSG00000096092	TMEM14A	28978	6	52671072	52686592
ENSG00000096093	EFHC1	114327	6	52362123	52529886
ENSG00000096264	NCR2	9436	6	41335608	41350889
ENSG00000096384	HSP90AB1	3326	6	44245808	44253888
ENSG00000096395	MLN	4295	6	33794673	33804003
ENSG00000096401	CDC5L	988	6	44387565	44450425
ENSG00000096433	ITPR3	3710	6	33620365	33696574
ENSG00000096696	DSP	1832	6	7541326	7586717
ENSG00000104213	PDGFRL	5157	8	17576433	17644071
ENSG00000104219	ZDHHC2	51201	8	17155974	17224799
ENSG00000104237	RP1	6101	8	54509422	54871720
ENSG00000104290	FZD3	7976	8	28494205	28574267
ENSG00000104299	INTS9	55756	8	28767661	28890242
ENSG00000104313	EYA1	2138	8	71197432	71592025
ENSG00000104320	NBN	4683	8	89924515	90003228
ENSG00000104321	TRPA1	8989	8	72019608	72089998
ENSG00000104324	CPQ	10404	8	96645240	97150160
ENSG00000104325	DECR1	1666	8	90001330	90053633
ENSG00000104327	CALB1	793	8	90058608	90095475
ENSG00000104331	BPNT2	54928	8	56957931	56993867
ENSG00000104332	SFRP1	6422	8	41261956	41309511
ENSG00000104343	UBE2W	55284	8	73780097	73878910
ENSG00000104356	POP1	10940	8	98117293	98159835
ENSG00000104361	NIPAL2	79815	8	98189826	98294393
ENSG00000104365	IKBKB	3551	8	42271302	42332460
ENSG00000104368	PLAT	5327	8	42174718	42207709
ENSG00000104369	JPH1	56704	8	74234700	74321592
ENSG00000104375	STK3	6788	8	98371228	98942827
ENSG00000104381	GDAP1	54332	8	74320613	74518007
ENSG00000104388	RAB2A	5862	8	60516936	60623644
ENSG00000104408	EIF3E	3646	8	108162787	108443496
ENSG00000104413	ESRP1	54845	8	94640987	94707466
ENSG00000104427	ZC2HC1A	51101	8	78666050	78719765
ENSG00000104432	IL7	3574	8	78675743	78805523
ENSG00000104447	TRPS1	7227	8	115408496	115809673
ENSG00000104450	SPAG1	6674	8	100157906	100259278
ENSG00000104490	NCALD	83988	8	101686542	102124907
ENSG00000104611	SH2D4A	63898	8	19313693	19396695
ENSG00000104613	INTS10	55174	8	19817339	19853282
ENSG00000104626	ERI1	90459	8	9002147	9116746
ENSG00000104643	MTMR9	66036	8	11284523	11328146
ENSG00000104660	LEPROTL1	23484	8	30095408	30177208
ENSG00000104671	DCTN6	10671	8	30156319	30183639
ENSG00000104687	GSR	2936	8	30678064	30727975
ENSG00000104689	TNFRSF10A	8797	8	23190452	23225121
ENSG00000104691	UBXN8	7993	8	30729131	30767009
ENSG00000104695	PPP2CB	5516	8	30774096	30814314
ENSG00000104714	ERICH1	157697	8	614746	738106
ENSG00000104722	NEFM	4741	8	24913758	24919098
ENSG00000104723	TUSC3	7991	8	15417215	15766649
ENSG00000104728	ARHGEF10	9639	8	1823332	1958642
ENSG00000104738	MCM4	4173	8	47960185	47978165
ENSG00000104755	ADAM2	2515	8	39743735	39838227
ENSG00000104756	KCTD9	54793	8	25427847	25458476
ENSG00000104760	FGL1	2267	8	17863528	17910378
ENSG00000104763	ASAH1	427	8	18055992	18084998
ENSG00000104765	BNIP3L	665	8	26383037	26505636
ENSG00000105778	AVL9	23080	7	32495426	32588726
ENSG00000105784	RUNDC3B	154661	7	87627548	87832296
ENSG00000105792	CFAP69	79846	7	90245161	90311063
ENSG00000105793	GTPBP10	85865	7	90335223	90391453
ENSG00000105793	GTPBP10	101927446	7	90335223	90391453
ENSG00000105810	CDK6	1021	7	92604921	92836591
ENSG00000105821	DNAJC2	27000	7	103312289	103344830
ENSG00000105825	TFPI2	7980	7	93885396	93890753
ENSG00000105849	POLR1F	221830	7	19695461	19709045
ENSG00000105852	PON3	5446	7	95357618	95396493
ENSG00000105855	ITGB8	3696	7	20330609	20415754
ENSG00000105856	HBP1	26959	7	107168961	107202529
ENSG00000105865	DUS4L	11062	7	107563484	107579483
ENSG00000105875	WDR91	29062	7	135183839	135211557
ENSG00000105877	DNAH11	8701	7	21543039	21901839
ENSG00000105879	CBLL1	79872	7	107743073	107761667
ENSG00000105880	DLX5	1749	7	97020396	97024950
ENSG00000105887	MTPN	136319	7	135926760	135977375
ENSG00000105889	STEAP1B	256227	7	22417857	22727613
ENSG00000105889	STEAP1B	401312	7	22417857	22727613
ENSG00000105894	PTN	5764	7	137227341	137344358
ENSG00000105929	ATP6V0A4	50617	7	138706289	138799672
ENSG00000105948	IFT56	79989	7	139133744	139191986
ENSG00000105963	ADAP1	11033	7	897900	955407
ENSG00000105968	H2AZ2	94239	7	44826791	44848146
ENSG00000105976	MET	4233	7	116672051	116798386
ENSG00000105982	RNF32	140545	7	156640281	156677191
ENSG00000105983	LMBR1	64327	7	156668946	156893225
ENSG00000105989	WNT2	7472	7	117275451	117323152
ENSG00000105991	HOXA1	3198	7	27092993	27096000
ENSG00000105993	DNAJB6	10049	7	157335381	157417440
ENSG00000105996	HOXA2	3199	7	27100354	27102686
ENSG00000105997	HOXA3	3200	7	27106184	27152610
ENSG00000106004	HOXA5	3202	7	27141052	27143681
ENSG00000106006	HOXA6	3203	7	27145396	27150603
ENSG00000106012	IQCE	23288	7	2558972	2614733
ENSG00000106018	VIPR2	7434	7	159028175	159144944
ENSG00000106025	TSPAN12	23554	7	120787319	120858402
ENSG00000106028	SSBP1	6742	7	141737456	141787922
ENSG00000106031	HOXA13	3209	7	27193503	27200091
ENSG00000106034	CPED1	79974	7	120988697	121297980
ENSG00000106049	HIBADH	11112	7	27525440	27662988
ENSG00000106052	TAX1BP1	8887	7	27739331	27844564
ENSG00000106066	CPVL	54504	7	28994636	29195451
ENSG00000106069	CHN2	1124	7	29146547	29514334
ENSG00000106070	GRB10	2887	7	50590063	50793462
ENSG00000106078	COBL	23242	7	51016211	51317187
ENSG00000106080	FKBP14	55033	7	30010587	30026702
ENSG00000106086	PLEKHA8	84725	7	30027404	30130483
ENSG00000106100	NOD1	10392	7	30424527	30478789
ENSG00000106113	CRHR2	1395	7	30651444	30700129
ENSG00000106123	EPHB6	2051	7	142854930	142871094
ENSG00000106125	MINDY4	84182	7	30771417	30892387
ENSG00000106133	NSUN5P2	NA	7	72948485	72954717
ENSG00000106153	CHCHD2	51142	7	56094567	56106505
ENSG00000106178	CCL24	6369	7	75810825	75823943
ENSG00000106261	ZKSCAN1	7586	7	100015570	100041689
ENSG00000106263	EIF3B	8662	7	2354086	2380747
ENSG00000106266	SNX8	29886	7	2251770	2354318
ENSG00000106278	PTPRZ1	5803	7	121873089	122062037
ENSG00000106290	TAF6	6878	7	100106876	100120091
ENSG00000106299	WASL	8976	7	123681938	123749003
ENSG00000106302	HYAL4	23553	7	123828955	123877481
ENSG00000106304	SPAM1	6677	7	123925237	123971414
ENSG00000106327	TFR2	7036	7	100620416	100642779
ENSG00000106333	PCOLCE	5118	7	100602334	100608175
ENSG00000106336	FBXO24	26261	7	100583982	100601117
ENSG00000106344	RBM28	55131	7	128297685	128343971
ENSG00000106346	USP42	84132	7	6104934	6161565
ENSG00000106348	IMPDH1	3614	7	128392277	128410009
ENSG00000106351	AGFG2	3268	7	100539190	100568220
ENSG00000106355	LSM5	23658	7	32485338	32495283
ENSG00000106366	SERPINE1	5054	7	101122158	101139263
ENSG00000106367	AP1S1	1174	7	101154352	101161596
ENSG00000106392	C1GALT1	56913	7	7156934	7248616
ENSG00000106397	PLOD3	8985	7	101205977	101219968
ENSG00000106399	RPA3	6119	7	7634843	7718607
ENSG00000106415	GLCCI1	113263	7	7968796	8094272
ENSG00000106443	PHF14	9678	7	10973336	11169623
ENSG00000106459	NRF1	4899	7	129611699	129757082
ENSG00000106460	TMEM106B	54664	7	12211042	12243367
ENSG00000106462	EZH2	2146	7	148807257	148884330
ENSG00000106477	CEP41	95681	7	130393771	130442433
ENSG00000106479	ZNF862	643641	7	149838375	149867479
ENSG00000106483	SFRP4	6424	7	37905932	38025695
ENSG00000106484	MEST	4232	7	130486171	130506465
ENSG00000106511	MEOX2	4223	7	15611211	15686818
ENSG00000106524	ANKMY2	57037	7	16599779	16645831
ENSG00000106526	ACTR3C	653857	7	150243916	150323725
ENSG00000106536	POU6F2	11281	7	38977909	39493095
ENSG00000106537	TSPAN13	27075	7	16753745	16784536
ENSG00000106538	RARRES2	5919	7	150338314	150342144
ENSG00000106541	AGR2	10551	7	16791387	16833433
ENSG00000106546	AHR	196	7	16916359	17346152
ENSG00000106554	CHCHD3	54927	7	132784449	133082250
ENSG00000106560	GIMAP2	26157	7	150685697	150693641
ENSG00000106565	TMEM176B	28959	7	150790382	150803404
ENSG00000106571	GLI3	2737	7	41960949	42264265
ENSG00000106603	COA1	55744	7	43608456	43729857
ENSG00000106605	BLVRA	644	7	43758009	43808097
ENSG00000106608	URGCP	55665	7	43875894	43926411
ENSG00000106609	TMEM248	55069	7	66921171	66958551
ENSG00000106610	STAG3L4	NA	7	67305987	67309715
ENSG00000106615	RHEB	6009	7	151466012	151520120
ENSG00000106617	PRKAG2	51422	7	151556117	151877507
ENSG00000106624	AEBP1	165	7	44104295	44114565
ENSG00000106633	GCK	2645	7	44143213	44198170
ENSG00000106636	YKT6	10652	7	44200959	44214294
ENSG00000106648	GALNTL5	168391	7	151956379	152019929
ENSG00000106665	CLIP2	7461	7	74289407	74405943
ENSG00000106682	EIF4H	7458	7	74174231	74197122
ENSG00000106683	LIMK1	3984	7	74082933	74122527
ENSG00000109133	TMEM33	55161	4	41934403	41960803
ENSG00000109158	GABRA4	2557	4	46918900	46993581
ENSG00000109171	SLAIN2	57606	4	48341472	48426201
